MONTH,STATE,GENERATION
6,MI,50821.0
6,MI,0.0
6,MI,41648.0
6,MI,5009.0
6,MI,5.0
6,MI,61.0
6,MI,4098.0
6,MI,0.0
6,MI,1090526.0
6,MI,26449.0
6,MI,936499.0
6,MI,124598.0
6,MI,689.0
6,MI,0.0
6,MI,683.0
6,MI,1607.0
6,MI,1675629.0
6,MI,6610.0
6,MI,652084.0
6,MI,572711.0
6,MI,5502.0
6,MI,0.0
6,MI,39708.0
6,MI,75132.0
6,MI,262660.0
6,MI,61222.0
6,MI,7104110.0
6,MI,3128298.0
6,MI,-27464.0
6,MI,150804.0
6,MI,1265660.0
6,MI,2176328.0
6,MI,-275.0
6,MI,0.0
6,MI,94664.0
6,MI,9342.0
6,MI,306753.0
6,OH,10077657.0
6,OH,4034461.0
6,OH,28067.0
6,OH,4074243.0
6,OH,1536886.0
6,OH,47881.0
6,OH,329.0
6,OH,48201.0
6,OH,53111.0
6,OH,33365.0
6,OH,201785.0
6,OH,19327.0
6,OH,57219.0
6,OH,0.0
6,OH,21391.0
6,OH,10824.0
6,OH,379.0
6,OH,21.0
6,OH,244.0
6,OH,254.0
6,OH,6412.0
6,OH,17694.0
6,OH,25021.0
6,OH,0.0
6,OH,23532.0
6,OH,3.0
6,OH,614.0
6,OH,672.0
6,OH,199.0
6,OH,84341.0
6,OH,0.0
6,OH,15860.0
6,OH,37057.0
6,OH,29791.0
6,OH,1633.0
6,OH,8788372.0
6,OH,3591740.0
6,OH,9315.0
6,OH,3356241.0
6,OH,1536886.0
6,OH,0.0
6,OH,15775.0
6,OH,51576.0
6,OH,32440.0
6,OH,194399.0
6,OH,1122705.0
6,OH,442721.0
6,OH,18752.0
6,OH,657219.0
6,OH,-50.0
6,OH,2610.0
6,OH,678.0
6,OH,0.0
6,OH,775.0
6,WI,6154105.0
6,WI,2576701.0
6,WI,257519.0
6,WI,2194729.0
6,WI,865696.0
6,WI,2128.0
6,WI,12909.0
6,WI,42725.0
6,WI,37213.0
6,WI,102887.0
6,WI,61598.0
6,WI,117616.0
6,WI,14535.0
6,WI,10611.0
6,WI,64994.0
6,WI,187.0
6,WI,384.0
6,WI,1525.0
6,WI,321.0
6,WI,25058.0
6,WI,10074.0
6,WI,0.0
6,WI,4488.0
6,WI,24.0
6,WI,248.0
6,WI,3842.0
6,WI,1472.0
6,WI,0.0
6,WI,95983.0
6,WI,90602.0
6,WI,0.0
6,WI,5381.0
6,WI,1071637.0
6,WI,15121.0
6,WI,121564.0
6,WI,865696.0
6,WI,33.0
6,WI,8768.0
6,WI,25343.0
6,WI,35111.0
6,WI,4858795.0
6,WI,2562166.0
6,WI,231786.0
6,WI,1913081.0
6,WI,1941.0
6,WI,12467.0
6,WI,33709.0
6,WI,1122.0
6,WI,65983.0
6,WI,36540.0
7,IL,16763648.0
7,IL,4784591.0
7,IL,10661.0
7,IL,2371562.0
7,IL,8644840.0
7,IL,25275.0
7,IL,21814.0
7,IL,4214.0
7,IL,59978.0
7,IL,33435.0
7,IL,807277.0
7,IL,0.0
7,IL,224031.0
7,IL,127118.0
7,IL,48944.0
7,IL,25275.0
7,IL,22694.0
7,IL,0.0
7,IL,0.0
7,IL,47728.0
7,IL,1399.0
7,IL,169.0
7,IL,45617.0
7,IL,74.0
7,IL,248.0
7,IL,0.0
7,IL,220.0
7,IL,61554.0
7,IL,61554.0
7,IL,0.0
7,IL,0.0
7,IL,15917997.0
7,IL,4489191.0
7,IL,6933.0
7,IL,1886869.0
7,IL,8644840.0
7,IL,-880.0
7,IL,3557.0
7,IL,59513.0
7,IL,21451.0
7,IL,806523.0
7,IL,512338.0
7,IL,166883.0
7,IL,3559.0
7,IL,328579.0
7,IL,0.0
7,IL,583.0
7,IL,217.0
7,IL,11984.0
7,IL,534.0
7,IN,9542500.0
7,IN,6319286.0
7,IN,21441.0
7,IN,2507717.0
7,IN,188321.0
7,IN,38324.0
7,IN,10516.0
7,IN,68493.0
7,IN,38236.0
7,IN,350167.0
7,IN,0.0
7,IN,423133.0
7,IN,0.0
7,IN,193344.0
7,IN,188321.0
7,IN,36234.0
7,IN,112.0
7,IN,5123.0
7,IN,21924.0
7,IN,0.0
7,IN,17886.0
7,IN,2090.0
7,IN,25.0
7,IN,212.0
7,IN,1710.0
7,IN,0.0
7,IN,678663.0
7,IN,388093.0
7,IN,290570.0
7,IN,0.0
7,IN,1480595.0
7,IN,0.0
7,IN,1104976.0
7,IN,0.0
7,IN,20069.0
7,IN,5383.0
7,IN,350167.0
7,IN,0.0
7,IN,6938185.0
7,IN,5931193.0
7,IN,21441.0
7,IN,900941.0
7,IN,0.0
7,IN,10379.0
7,IN,48212.0
7,IN,26019.0
7,MI,10404737.0
7,MI,3764774.0
7,MI,-109316.0
7,MI,128489.0
7,MI,3198079.0
7,MI,2519218.0
7,MI,111796.0
7,MI,11568.0
7,MI,89586.0
7,MI,49563.0
7,MI,80871.0
7,MI,441531.0
7,MI,118578.0
7,MI,108717.0
7,MI,0.0
7,MI,759.0
7,MI,46609.0
7,MI,40.0
7,MI,13691.0
7,MI,238.0
7,MI,47380.0
7,MI,56492.0
7,MI,0.0
7,MI,47125.0
7,MI,5078.0
7,MI,49.0
7,MI,83.0
7,MI,4155.0
7,MI,0.0
7,MI,1110343.0
7,MI,29081.0
7,MI,963389.0
7,MI,112056.0
7,MI,819.0
7,MI,0.0
7,MI,785.0
7,MI,4214.0
7,MI,1637839.0
7,MI,5806.0
7,MI,700891.0
7,MI,553246.0
7,MI,5631.0
7,MI,0.0
7,MI,39953.0
7,MI,75693.0
7,MI,189634.0
7,MI,66984.0
7,MI,7491347.0
7,MI,3735693.0
7,MI,-109316.0
7,MI,121924.0
7,MI,1440065.0
7,MI,1965972.0
7,MI,-260.0
7,MI,0.0
7,MI,75846.0
7,MI,9527.0
